file, totalLetter, totalWord, totalSentence, vietnamese formula result
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (806).txt,1105,175,11,9.81038961038961
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (807).txt,1762,270,20,9.751851851851853
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (808).txt,1070,173,11,9.515396741986336
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (809).txt,2891,419,21,11.789998863507215
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (81).txt,959,150,8,10.536666666666669
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (810).txt,2627,460,26,8.96020066889632
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (811).txt,5069,920,51,8.627408354646207
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (812).txt,3085,443,37,10.32235983161491
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (813).txt,3734,554,29,11.300834059504545
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (814).txt,1345,233,19,7.997695956629771
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (815).txt,1100,192,11,8.949242424242424
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (816).txt,1755,293,12,10.862855517633676
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (817).txt,913,132,6,12.233333333333334
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (818).txt,2744,431,23,10.481004741248867
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (819).txt,2468,402,38,8.39439643885834
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (82).txt,991,182,10,8.530109890109891
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (820).txt,840,145,11,8.22257053291536
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (821).txt,1853,301,19,9.480713411435566
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (822).txt,4781,742,34,11.251498335183129
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (823).txt,3216,523,35,9.286850587271237
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (824).txt,775,133,7,9.454135338345866
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (825).txt,1286,216,9,10.707407407407409
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (826).txt,1553,243,11,11.200074822297044
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (827).txt,2062,343,22,9.14150543334217
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (828).txt,4640,781,47,9.205606560056665
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (829).txt,2439,412,20,9.959805825242718
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (83).txt,1205,211,12,8.938467614533966
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (830).txt,932,153,11,8.964824717765893
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (831).txt,2323,391,28,8.675210084033614
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (832).txt,2004,292,11,13.035118306351183
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (833).txt,1031,182,7,10.529670329670331
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (834).txt,735,116,6,10.539080459770116
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (835).txt,6359,1044,44,10.927446882619297
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (836).txt,4025,675,48,8.738425925925926
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (837).txt,997,152,9,10.496198830409355
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (838).txt,3259,568,23,10.414482547458665
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (839).txt,936,150,11,9.207272727272727
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (84).txt,3100,473,22,11.40782241014799
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (840).txt,1610,260,15,9.851282051282052
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (841).txt,670,107,4,11.873364485981309
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (842).txt,1271,200,11,10.346363636363638
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (843).txt,3145,545,34,8.747166756610902
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (844).txt,835,121,5,12.641652892561986
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (845).txt,1864,301,15,10.398715393133998
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (846).txt,1905,319,10,12.3235736677116
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (847).txt,3153,484,23,11.237621272008624
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (848).txt,1675,260,13,10.884615384615387
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (849).txt,4148,677,37,9.913521497864185
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (85).txt,894,142,7,10.648692152917505
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (850).txt,3038,497,36,8.986463223787167
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (851).txt,907,141,9,9.998581560283688
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (852).txt,3444,544,25,11.013764705882352
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (853).txt,5058,851,53,9.098512294082434
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (854).txt,2986,491,35,8.96864707593832
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (855).txt,4455,695,37,10.576900641648844
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (856).txt,4388,705,53,9.108604308845175
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (857).txt,3027,480,25,10.4525
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (858).txt,1760,293,15,9.920318543799773
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (859).txt,1275,194,18,9.299885452462771
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (86).txt,3150,515,37,9.016793492521648
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (860).txt,3947,623,30,10.824280363830926
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (861).txt,2850,471,18,11.335244161358812
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (862).txt,2776,441,23,10.424351769693384
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (863).txt,2340,366,15,11.66688524590164
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (864).txt,924,151,9,9.593966151582046
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (865).txt,1330,200,10,11.3
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (866).txt,4225,685,37,10.038469126060367
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (867).txt,2768,460,34,8.740664961636828
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (868).txt,718,117,5,10.953504273504272
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (869).txt,1007,144,6,12.786111111111111
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (87).txt,1456,237,14,9.672634116937914
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (870).txt,2338,387,21,9.768401624215578
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (871).txt,3210,520,22,11.073426573426573
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (872).txt,2569,453,34,8.006869237761329
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (873).txt,1309,200,13,10.166923076923077
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (874).txt,982,151,8,10.78162251655629
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (875).txt,3056,500,19,11.487157894736843
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (876).txt,942,162,11,8.575084175084175
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (877).txt,5840,904,43,11.125005145091581
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (878).txt,5591,941,36,11.110880859605622
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (879).txt,1976,345,31,7.680878915381021
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (88).txt,1130,178,10,10.256629213483144
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (880).txt,3050,540,43,7.807924203273039
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (881).txt,823,138,9,8.994202898550725
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (882).txt,5662,963,51,9.535556777228026
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (883).txt,2531,411,22,10.052665339526655
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (884).txt,3107,494,34,9.48482972136223
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (885).txt,712,120,8,8.866666666666667
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (886).txt,1326,167,8,14.055239520958082
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (887).txt,2283,386,23,9.185537283171886
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (888).txt,1203,182,6,13.286446886446885
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (889).txt,2236,390,29,8.15632183908046
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (89).txt,3661,619,38,9.086650795000425
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (890).txt,3190,527,30,9.619595192915876
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (891).txt,1049,160,11,10.02159090909091
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (892).txt,4008,600,25,12.16
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (893).txt,4587,757,56,8.8224617852425
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (894).txt,3064,537,35,8.480117052407556
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (895).txt,3074,506,32,9.312697628458498
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (896).txt,2378,338,14,12.899577345731192
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (897).txt,4892,775,42,10.314992319508448
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (898).txt,1311,200,9,11.554444444444442
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (899).txt,1195,182,12,10.165201465201463
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (9).txt,1409,193,9,12.889925158318942
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (90).txt,1914,315,15,10.352380952380951
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (900).txt,3769,558,26,11.801268265784394
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (901).txt,3195,515,32,9.626516990291263
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (902).txt,7391,1190,53,10.912414777231646
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (903).txt,3474,593,35,9.105266200915441
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (904).txt,3712,638,48,8.29469696969697
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (905).txt,1642,286,12,10.249184149184149
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (906).txt,2131,311,20,10.814180064308683
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (907).txt,9159,1484,82,9.96317796331602
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (908).txt,2680,464,27,8.988761174968072
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (909).txt,1423,217,8,12.54020737327189
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (91).txt,1238,188,9,11.347990543735225
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (910).txt,1558,256,13,10.110336538461539
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (911).txt,1136,182,11,9.792607392607394
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (912).txt,1614,263,19,9.042185311186712
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (913).txt,1523,235,12,10.878368794326242
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (914).txt,896,139,6,11.525419664268586
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (915).txt,1709,272,13,10.75079185520362
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (916).txt,3726,594,38,9.67177033492823
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (917).txt,5112,831,58,9.168766338852235
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (918).txt,6059,906,56,10.610990223904132
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (92).txt,3714,609,41,9.167776042292443
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (93).txt,2062,339,14,11.00804888327012
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (94).txt,5018,766,31,12.043763160111176
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (95).txt,2062,301,33,9.525239101983288
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (96).txt,954,146,10,9.988493150684931
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (97).txt,2259,388,18,9.955441008018328
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (98).txt,2922,424,23,11.46997538966366
data/ppVietnamese_by_catalog/Normal/SKDA_VNE_/SKDA_VNE_ (99).txt,3182,494,25,10.83459109311741
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (174).txt,927,160,8,9.5875
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (175).txt,5939,980,49,10.120408163265306
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (176).txt,6575,1052,54,10.396296296296295
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (177).txt,7204,1174,62,10.05966917623784
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (178).txt,13160,2147,148,9.160317350419819
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (179).txt,1511,317,41,5.079464491805801
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (180).txt,3054,532,36,8.436758563074353
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (181).txt,2137,359,18,9.894181367997524
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (182).txt,4495,778,42,9.260031827641082
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (183).txt,1961,340,18,9.313071895424837
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (184).txt,387,62,5,8.963870967741936
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (185).txt,313,51,2,11.374509803921569
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (186).txt,4679,780,55,8.833799533799533
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (187).txt,4791,759,35,10.961648785996612
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (188).txt,4753,748,39,10.544453585630055
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (189).txt,6544,1146,83,8.182039151369876
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (190).txt,5370,894,41,10.374398428548044
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (191).txt,1499,242,7,13.302715466351831
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (192).txt,815,134,7,9.99275053304904
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (193).txt,2929,481,27,9.741757141757143
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (194).txt,1100,147,3,18.765986394557824
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (195).txt,2955,477,32,9.371187106918239
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (196).txt,515,80,5,10.075
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (197).txt,2236,381,20,9.54753280839895
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (198).txt,4056,652,28,11.098860648553899
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (199).txt,2831,520,33,8.03997668997669
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (200).txt,856,107,4,15.350000000000001
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (201).txt,836,113,5,13.31646017699115
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (202).txt,692,105,6,10.68095238095238
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (203).txt,516,72,4,11.933333333333334
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (204).txt,673,86,3,15.38449612403101
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (205).txt,1542,256,16,9.246875
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (206).txt,370,62,3,10.068817204301077
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (207).txt,1590,246,8,13.076829268292684
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (208).txt,1320,224,14,8.985714285714288
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (209).txt,2909,426,17,12.669041701187517
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (210).txt,4318,659,44,10.10015864257139
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (211).txt,1989,300,9,13.92666666666667
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (212).txt,1986,343,19,9.190701242903177
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (213).txt,1686,259,11,11.72839592839593
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (214).txt,953,180,20,6.388888888888889
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (215).txt,580,86,5,10.928372093023256
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (216).txt,1008,147,7,11.914285714285715
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (217).txt,739,118,5,11.24542372881356
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (218).txt,798,131,7,9.926063249727372
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (219).txt,380,69,5,7.774492753623187
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (220).txt,1495,264,11,10.125757575757575
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (221).txt,3145,548,44,7.969011280690115
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (222).txt,246,40,3,8.966666666666669
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (223).txt,4917,842,41,9.78665199003534
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (224).txt,1968,307,17,10.432611611419812
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (225).txt,1099,163,6,12.917995910020451
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (226).txt,1596,252,19,9.319298245614036
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (227).txt,5559,1011,45,9.490365974282888
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (228).txt,4641,746,33,10.963571370541878
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (229).txt,1448,228,8,12.401754385964914
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (230).txt,685,103,4,12.45097087378641
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (231).txt,1162,173,7,12.376383154417837
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (232).txt,778,123,5,11.57040650406504
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (233).txt,3834,622,39,9.517717866270921
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (234).txt,4684,792,41,9.69169746242917
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (235).txt,8521,1326,78,10.252187028657616
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (236).txt,8816,1475,74,9.940384791571232
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (237).txt,4046,633,30,11.003570300157978
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (238).txt,5756,871,44,11.176082872351529
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (239).txt,6575,974,66,10.452541845560326
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (240).txt,2421,378,19,10.788471177944864
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (241).txt,1273,179,7,13.337749401436554
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (242).txt,663,113,9,8.245624385447394
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (243).txt,2370,374,20,10.41379679144385
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (244).txt,1424,227,16,9.38375550660793
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (245).txt,1713,294,15,9.573061224489797
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (246).txt,490,77,4,10.577272727272728
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (247).txt,3168,478,23,11.41175186465345
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (248).txt,4332,717,39,9.760605085291278
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (249).txt,6977,1257,65,8.968726516125084
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (250).txt,2898,518,26,9.173804573804574
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (251).txt,2891,445,27,10.28955472326259
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (252).txt,2953,494,20,10.895465587044534
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (253).txt,388,71,4,8.479577464788733
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (254).txt,3707,715,35,8.454945054945055
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (255).txt,1447,228,12,10.49298245614035
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (256).txt,417,68,4,9.664705882352942
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (257).txt,352,48,3,11.866666666666667
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (258).txt,1642,309,18,8.061165048543689
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (259).txt,2292,344,20,10.765581395348839
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (260).txt,1730,286,18,9.275679875679877
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (261).txt,4294,713,24,11.986547452080412
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (262).txt,4149,702,38,9.515249662618084
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (263).txt,3760,622,31,10.102935380147287
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (264).txt,822,136,6,10.62156862745098
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (265).txt,1290,191,7,12.964996260284217
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (266).txt,4434,704,38,10.301854066985644
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (267).txt,4327,698,37,10.171253775265235
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (268).txt,5429,969,70,7.973937785640572
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (269).txt,3274,615,40,7.722154471544716
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (270).txt,1981,328,13,11.125422138836775
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (271).txt,2065,344,17,10.052872777017782
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (272).txt,475,72,6,9.594444444444445
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (273).txt,4318,746,36,9.720851951146859
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (274).txt,2721,471,62,7.073494966098213
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (275).txt,8088,1244,56,11.446072576940743
data/ppVietnamese_by_catalog/Normal/TGT_TT_/TGT_TT_ (276).txt,2723,435,18,11.352873563218392
