file, flesch_kincaid_grade, dale_chall_readability_score
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (771).txt,-4.0,1.48
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (772).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (773).txt,-1.9,1.75
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (774).txt,0.8,2.09
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (775).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (776).txt,-2.1,1.72
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (777).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (778).txt,-4.7,1.39
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (779).txt,-6.1,1.21
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (780).txt,-2.8,1.63
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (781).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (782).txt,-5.5,1.28
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (783).txt,-3.0,1.61
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (784).txt,-5.1,1.34
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (785).txt,-9.4,0.78
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (786).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (787).txt,15.2,3.92
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (788).txt,-6.5,1.16
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (789).txt,-4.8,1.37
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (790).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (791).txt,-1.5,1.8
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (792).txt,-7.1,1.08
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (793).txt,-6.9,1.11
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (794).txt,-2.0,1.73
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (796).txt,-3.1,1.59
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (797).txt,-1.8,1.76
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (798).txt,-5.6,1.27
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (799).txt,-5.2,1.32
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (800).txt,-5.6,1.27
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (801).txt,-4.4,1.42
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (802).txt,-7.0,1.1
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (803).txt,-2.6,1.65
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (804).txt,-1.4,1.81
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (805).txt,-8.9,0.85
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (806).txt,-6.2,1.19
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (807).txt,0.4,2.03
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (808).txt,-1.5,1.79
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (809).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (810).txt,12.9,3.62
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (811).txt,-4.8,1.37
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (812).txt,-5.8,1.24
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (813).txt,-5.4,1.3
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (814).txt,0.5,2.04
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (815).txt,-4.1,1.46
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (816).txt,-4.3,1.43
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (817).txt,-4.7,1.39
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (818).txt,-6.6,1.14
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (819).txt,-6.5,1.15
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (820).txt,-3.1,1.59
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (821).txt,-7.1,1.08
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (822).txt,-2.8,1.63
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (823).txt,-6.2,1.2
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (824).txt,-5.7,1.25
data/Vietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (825).txt,4.5,2.55
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (289).txt,0.0,1.99
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (290).txt,-1.5,1.79
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (291).txt,-3.8,1.5
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (292).txt,-5.9,1.24
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (293).txt,-3.9,1.48
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (294).txt,-6.8,1.12
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (295).txt,-6.7,1.14
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (296).txt,-7.1,1.08
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (297).txt,-5.3,1.31
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (298).txt,-8.2,0.94
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (299).txt,-5.8,1.25
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (300).txt,-2.4,1.68
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (301).txt,-2.4,1.68
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (302).txt,-8.9,0.85
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (303).txt,-7.0,1.09
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (323).txt,-5.5,1.28
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (324).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (325).txt,-7.0,1.1
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (326).txt,-6.5,1.15
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (327).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (328).txt,-7.2,1.06
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (329).txt,-8.8,0.86
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (330).txt,-7.3,1.06
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (331).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (332).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (333).txt,-9.6,0.76
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (334).txt,-8.9,0.85
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (335).txt,0.1,1.99
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (336).txt,-4.5,1.41
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (337).txt,-8.0,0.96
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (338).txt,-3.7,1.51
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (339).txt,-6.7,1.14
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (340).txt,-3.9,1.48
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (341).txt,-7.3,1.06
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (342).txt,-7.0,1.09
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (343).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (305).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (306).txt,-8.4,0.92
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (307).txt,-6.5,1.15
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (308).txt,-8.0,0.97
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (309).txt,-5.0,1.34
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (310).txt,0.8,2.08
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (311).txt,-9.1,0.82
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (312).txt,-8.6,0.89
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (313).txt,-8.7,0.88
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (314).txt,-9.4,0.78
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (315).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (316).txt,-9.8,0.73
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (317).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (318).txt,-7.4,1.05
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (319).txt,-5.4,1.3
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (320).txt,-4.2,1.44
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (321).txt,-5.0,1.35
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (304).txt,-8.3,0.93
data/Vietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (322).txt,-3.6,1.52
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (1).txt,-7.7,1.0
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (10).txt,-8.9,0.85
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (100).txt,-8.2,0.94
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (101).txt,-9.0,0.83
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (102).txt,-7.0,1.09
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (103).txt,-7.0,1.09
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (104).txt,-6.9,1.11
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (105).txt,-6.8,1.12
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (106).txt,-9.4,0.79
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (107).txt,-8.0,0.97
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (108).txt,-8.2,0.94
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (109).txt,-7.0,1.09
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (11).txt,-3.5,1.54
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (110).txt,-8.5,0.9
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (111).txt,-9.0,0.83
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (112).txt,-7.8,0.99
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (113).txt,-9.0,0.84
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (115).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (116).txt,-4.9,1.35
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (117).txt,-8.0,0.97
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (118).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (119).txt,-6.3,1.19
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (12).txt,-8.7,0.87
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (120).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (121).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (122).txt,-4.7,1.39
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (123).txt,-7.2,1.07
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (124).txt,-6.9,1.1
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (125).txt,-6.2,1.19
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (126).txt,-9.2,0.81
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (127).txt,-4.8,1.37
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (128).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (129).txt,-5.1,1.34
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (130).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (131).txt,-9.6,0.76
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (132).txt,-6.7,1.14
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (133).txt,-7.2,1.07
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (134).txt,-3.6,1.53
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (135).txt,-9.5,0.77
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (136).txt,-7.7,1.0
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (137).txt,-5.7,1.25
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (138).txt,-9.0,0.83
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (139).txt,-8.3,0.92
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (14).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (140).txt,-7.3,1.06
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (141).txt,-7.9,0.98
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (142).txt,-6.8,1.12
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (143).txt,-10.1,0.7
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (144).txt,-10.3,0.67
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (146).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (147).txt,-6.7,1.14
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (148).txt,-8.0,0.96
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (149).txt,-10.6,0.64
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (15).txt,-8.3,0.92
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (150).txt,-5.7,1.25
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (151).txt,-9.0,0.84
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (152).txt,-3.9,1.48
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (153).txt,-8.4,0.91
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (154).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (155).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (16).txt,-9.0,0.84
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (17).txt,-8.7,0.87
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (18).txt,-7.0,1.1
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (19).txt,-7.7,1.0
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (2).txt,-3.7,1.51
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (20).txt,-7.7,1.01
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (21).txt,-7.4,1.04
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (22).txt,-6.6,1.14
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (23).txt,-6.7,1.14
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (24).txt,-7.4,1.05
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (25).txt,-8.9,0.85
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (26).txt,-8.8,0.86
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (27).txt,-3.9,1.49
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (28).txt,-9.4,0.79
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (29).txt,-7.4,1.04
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (3).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (30).txt,-5.6,1.27
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (31).txt,-7.4,1.04
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (32).txt,-7.2,1.06
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (33).txt,-9.8,0.74
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (34).txt,-7.9,0.98
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (114).txt,-7.0,1.09
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (13).txt,-6.6,1.15
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (145).txt,-11.4,0.53
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (35).txt,-2.6,1.65
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (66).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (81).txt,-8.1,0.95
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (82).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (83).txt,-7.3,1.05
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (84).txt,-6.1,1.21
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (85).txt,-7.2,1.07
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (86).txt,-4.5,1.41
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (87).txt,-8.8,0.87
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (88).txt,-8.1,0.95
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (89).txt,-9.0,0.84
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (9).txt,-8.8,0.87
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (90).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (91).txt,-6.5,1.15
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (92).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (93).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (94).txt,-8.5,0.9
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (95).txt,-7.2,1.07
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (96).txt,-7.2,1.06
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (97).txt,-8.2,0.94
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (98).txt,-9.9,0.73
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (99).txt,-5.6,1.26
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (36).txt,-8.7,0.87
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (37).txt,-5.8,1.24
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (38).txt,-6.7,1.14
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (39).txt,-6.5,1.16
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (4).txt,-7.8,0.99
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (40).txt,-8.8,0.87
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (41).txt,-5.7,1.26
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (42).txt,-6.6,1.15
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (43).txt,-8.0,0.97
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (44).txt,-7.3,1.06
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (45).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (46).txt,-6.2,1.2
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (47).txt,-8.2,0.94
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (48).txt,-8.1,0.95
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (49).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (5).txt,-9.1,0.83
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (50).txt,-5.8,1.24
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (51).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (52).txt,-7.2,1.06
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (53).txt,-7.6,1.02
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (54).txt,-7.9,0.98
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (55).txt,-8.5,0.9
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (56).txt,-5.4,1.3
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (57).txt,-6.1,1.21
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (58).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (59).txt,-7.3,1.05
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (6).txt,-7.8,0.99
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (60).txt,-10.1,0.7
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (61).txt,-7.4,1.04
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (62).txt,-6.9,1.1
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (63).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (64).txt,-8.4,0.92
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (65).txt,-7.9,0.98
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (67).txt,-7.9,0.97
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (68).txt,-8.4,0.91
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (69).txt,-6.9,1.1
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (7).txt,-7.1,1.08
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (70).txt,-8.3,0.92
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (71).txt,-8.7,0.88
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (72).txt,-7.8,0.99
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (73).txt,-5.0,1.35
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (74).txt,-7.5,1.03
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (75).txt,-6.7,1.13
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (76).txt,-7.0,1.09
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (77).txt,-4.8,1.37
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (78).txt,-6.3,1.18
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (79).txt,-6.4,1.17
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (8).txt,-9.0,0.84
data/Vietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (80).txt,-10.1,0.69
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (1).txt,-3.1,1.58
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (10).txt,-4.2,1.44
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (100).txt,-1.3,1.82
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (101).txt,-4.6,1.39
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (102).txt,-6.5,1.16
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (103).txt,-3.0,1.6
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (104).txt,-5.4,1.29
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (105).txt,-4.7,1.39
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (106).txt,-4.3,1.43
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (107).txt,-3.9,1.48
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (108).txt,-4.4,1.42
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (109).txt,-3.1,1.58
data/Vietnamese_by_catalog/Normal/HV_VNE_/HV_VNE_ (11).txt,-8.0,0.96
