file,totalWords, totalSentences, totalLetter
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (588).txt,3954,123,26645
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (157).txt,3341,151,23001
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (8).txt,1925,60,12664
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (456).txt,1863,90,12676
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (533).txt,2413,60,16877
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (833).txt,3914,139,28575
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (181).txt,1613,55,11353
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (363).txt,2892,126,20133
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (898).txt,2299,90,16388
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (657).txt,2935,88,22102
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (107).txt,1419,35,10423
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (43).txt,1695,62,11374
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1007).txt,2902,101,21682
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (4).txt,2728,109,20911
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (874).txt,1895,63,12692
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (97).txt,1914,87,13960
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (766).txt,1434,64,10577
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (439).txt,3002,128,22281
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (338).txt,2098,78,15577
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (361).txt,3020,121,20408
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (962).txt,1961,52,14235
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (488).txt,1464,43,11009
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (783).txt,2573,81,17802
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (563).txt,2613,94,17976
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (976).txt,1350,54,9850
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (504).txt,2351,94,15240
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (620).txt,3417,99,19881
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (599).txt,2117,79,15667
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (515).txt,2160,51,14733
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (679).txt,2359,92,17210
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (550).txt,2070,76,12841
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (269).txt,2622,113,18559
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (296).txt,2487,91,18278
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (260).txt,2190,63,17130
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (666).txt,1939,56,14303
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (327).txt,1721,55,11654
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (457).txt,1848,51,12058
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1032).txt,2445,90,17736
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (551).txt,2227,63,17280
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (11).txt,2585,85,18206
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (670).txt,1760,52,12747
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (119).txt,2707,72,18953
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (10).txt,2018,75,12818
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (701).txt,1165,67,8174
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (838).txt,4207,166,28776
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (771).txt,2303,76,17591
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (67).txt,3330,103,24519
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (271).txt,2608,115,18178
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (315).txt,2516,83,17636
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1013).txt,4465,146,31797
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (31).txt,1505,71,10983
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (628).txt,2167,81,15579
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (587).txt,987,39,6181
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (869).txt,1165,40,8576
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (178).txt,1553,52,10352
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (644).txt,3023,118,21373
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (19).txt,634,21,4706
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (325).txt,1528,44,10492
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (245).txt,2754,126,20131
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (447).txt,2461,86,17802
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (433).txt,2470,71,18489
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (303).txt,2857,75,20589
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (607).txt,2209,78,16231
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (393).txt,1558,75,11127
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (499).txt,2702,115,20366
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (366).txt,792,32,6249
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (56).txt,2222,76,14783
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1015).txt,3069,134,20041
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (482).txt,2094,83,16852
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (370).txt,2936,94,20829
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (560).txt,3755,144,26842
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (777).txt,2530,100,18366
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (903).txt,2622,112,18073
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (224).txt,1822,86,13464
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (995).txt,2259,84,16659
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (596).txt,2432,108,17444
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (622).txt,3415,113,23626
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (177).txt,2231,56,17086
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (811).txt,2875,107,20509
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (879).txt,1444,51,11003
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (453).txt,2775,110,19441
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1001).txt,2053,67,14879
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (395).txt,3177,88,22338
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (832).txt,2380,76,17862
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (772).txt,2361,72,16876
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (341).txt,1982,81,13916
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (407).txt,2794,139,19607
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (156).txt,2498,118,18110
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (6).txt,1827,61,12888
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (84).txt,2519,88,18665
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (991).txt,2861,87,21277
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (796).txt,2150,72,14992
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (475).txt,1173,34,8626
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (184).txt,1360,47,9862
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (331).txt,2046,82,14578
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (265).txt,1803,69,12740
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (146).txt,3721,139,23725
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (223).txt,3071,93,22521
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (253).txt,2805,106,18269
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (416).txt,2596,92,17956
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (673).txt,1557,47,11578
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (831).txt,2162,46,15977
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (418).txt,1639,32,11931
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (938).txt,3365,103,24514
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (605).txt,2202,84,14917
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (799).txt,2199,71,15576
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (48).txt,2387,88,17157
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (803).txt,2514,71,19409
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (264).txt,2453,101,17279
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (367).txt,3163,135,23476
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (172).txt,1655,66,11750
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (598).txt,1155,49,8805
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (217).txt,2701,63,20653
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (316).txt,2465,97,18757
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (96).txt,2259,88,17658
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (469).txt,2631,96,18639
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (970).txt,2448,93,15553
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (719).txt,2095,96,14974
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (69).txt,2790,90,20359
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (712).txt,1928,69,15006
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (283).txt,3280,85,23499
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (876).txt,2387,92,17793
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (480).txt,3343,139,23009
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (55).txt,2790,90,20359
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (536).txt,2318,66,18149
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (357).txt,2285,64,17723
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (548).txt,1512,58,11136
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (519).txt,1111,35,6193
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (208).txt,1783,80,11903
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (77).txt,2360,117,17538
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (307).txt,2442,99,17842
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (709).txt,2313,97,15298
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (750).txt,4047,147,30872
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (42).txt,1638,73,11876
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (818).txt,2197,74,17101
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (981).txt,2036,75,15263
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (924).txt,1678,61,12873
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (859).txt,2695,101,19640
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (971).txt,2583,70,18156
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (222).txt,2541,93,16752
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (843).txt,891,37,6748
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (819).txt,1577,45,10785
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (561).txt,2742,80,19651
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (726).txt,2214,56,16445
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (730).txt,2047,74,15224
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (485).txt,2097,63,13805
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (600).txt,2398,88,18084
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (304).txt,1763,71,11651
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (674).txt,2256,65,15003
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (328).txt,2751,110,20261
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (786).txt,4281,208,30542
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (3).txt,1359,47,9810
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (150).txt,4468,158,35041
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1026).txt,2713,65,19918
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (913).txt,2274,80,16985
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (461).txt,3582,147,26552
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (778).txt,3310,90,22837
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (648).txt,2729,84,21897
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (650).txt,1964,72,12927
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1078).txt,3353,149,24126
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (1065).txt,3478,123,24368
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (688).txt,1117,59,7866
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (211).txt,1715,55,12070
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (984).txt,2040,79,13503
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (979).txt,2314,85,17333
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (465).txt,2177,79,14776
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (800).txt,2401,73,17753
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (947).txt,1779,53,13096
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (746).txt,2211,75,15409
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (102).txt,1542,62,12100
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (88).txt,3690,127,28600
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (135).txt,492,13,3978
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (635).txt,2458,100,19425
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (299).txt,2891,108,21721
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (93).txt,1051,35,7240
data/ppVietnamese_by_catalog/Difficult/tcdcs/tcdcs (114).txt,2813,112,18037
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (92).txt,771,21,5956
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (192).txt,1309,42,10118
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (17).txt,2298,73,16119
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (244).txt,3277,76,24020
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (243).txt,2515,30,17831
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (55).txt,265,15,3579
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (268).txt,363,10,3835
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (241).txt,165,12,1957
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (158).txt,3798,151,28885
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (138).txt,1599,20,12031
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (273).txt,2325,88,15067
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (299).txt,1208,175,29609
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (224).txt,1766,38,13980
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (233).txt,58,11,2246
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (112).txt,5335,139,38217
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (77).txt,1096,33,7558
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (18).txt,8381,204,62371
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (308).txt,825,29,5956
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (134).txt,10703,410,60191
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (313).txt,3603,99,23831
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (250).txt,2492,59,17763
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (101).txt,9426,304,69875
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (53).txt,148,9,2175
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (64).txt,5673,202,37385
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (33).txt,1289,29,9131
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (168).txt,4737,134,33222
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (217).txt,5040,137,37990
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (40).txt,3418,62,26205
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (247).txt,810,153,23173
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (218).txt,1382,32,11422
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (245).txt,1500,49,9520
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (59).txt,1690,76,13031
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (208).txt,3566,153,26219
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (100).txt,869,17,6525
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (72).txt,999,31,7607
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (254).txt,10095,333,72951
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (169).txt,4772,104,32335
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (278).txt,414,10,3321
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (161).txt,2488,56,19546
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (20).txt,10144,325,72670
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (267).txt,3620,321,55800
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (118).txt,3491,65,23940
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (71).txt,1122,38,7565
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (117).txt,4922,116,37704
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (45).txt,2984,93,20382
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (5).txt,290,10,2488
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (277).txt,3368,74,23455
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (78).txt,549,12,5885
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (157).txt,2994,58,22781
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (187).txt,972,25,8253
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (8).txt,10285,359,69058
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (43).txt,9317,164,61413
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (290).txt,2692,76,17297
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (266).txt,3391,50,21398
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (66).txt,1170,33,7906
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (95).txt,5325,239,38722
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (34).txt,2042,82,14783
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (242).txt,2843,78,22155
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (97).txt,2356,80,18233
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (309).txt,1123,27,8735
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (104).txt,5467,109,39587
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (281).txt,115,10,2092
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (166).txt,1844,83,14163
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (150).txt,4599,161,34025
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (232).txt,1384,32,11132
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (262).txt,2096,56,13787
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (9).txt,2185,33,13964
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (215).txt,8604,178,54391
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (229).txt,5342,391,56074
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (223).txt,1106,125,7486
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (85).txt,322,8,2572
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (81).txt,255,15,3694
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (113).txt,3625,106,26032
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (207).txt,3562,255,43485
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (248).txt,3396,118,31195
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (214).txt,1178,148,17499
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (35).txt,732,15,5362
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (311).txt,5787,163,41940
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (209).txt,1810,43,14683
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (86).txt,3320,85,24502
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (44).txt,2737,72,20316
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (11).txt,8114,180,57880
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (180).txt,850,35,6878
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (177).txt,8288,405,44349
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (240).txt,3539,60,26806
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (56).txt,902,383,49245
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (96).txt,1082,64,9500
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (48).txt,4446,101,31072
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (227).txt,1948,361,52349
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (61).txt,3856,136,26332
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (153).txt,4932,114,32798
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (37).txt,2631,34,19354
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (46).txt,1469,53,11538
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (2).txt,9110,339,57879
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (24).txt,579,11,4012
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (32).txt,4646,142,32915
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (30).txt,2093,60,15488
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (202).txt,865,32,7763
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (120).txt,5235,103,34450
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (22).txt,3979,104,31717
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (284).txt,2016,38,14416
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (142).txt,7968,269,52686
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (289).txt,4755,153,33756
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (315).txt,4603,151,32767
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (62).txt,245,7,1878
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (60).txt,1102,23,9087
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (6).txt,1981,81,13826
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (146).txt,5055,178,32986
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (181).txt,8380,214,59716
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (115).txt,9558,265,69734
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (252).txt,2871,95,23005
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (249).txt,235,9,3182
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (219).txt,728,20,6462
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (300).txt,1618,76,12316
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (75).txt,2802,61,19689
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (137).txt,1734,39,12275
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (26).txt,2742,89,20605
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (3).txt,3431,113,23523
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (198).txt,6261,374,57956
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (274).txt,6323,134,39362
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (253).txt,2443,65,17808
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (108).txt,1461,48,10104
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (296).txt,1066,48,9303
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (259).txt,2948,86,17656
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (188).txt,3228,80,23950
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (292).txt,2093,62,16820
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (133).txt,3104,104,22182
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (141).txt,7734,250,55134
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (294).txt,7399,130,52985
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (179).txt,1124,38,8288
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (222).txt,3413,313,45845
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (263).txt,3622,128,26121
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (99).txt,906,17,6828
data/ppVietnamese_by_catalog/Difficult/ttnq/ttnq (76).txt,2797,66,18185
