file,totalWords, totalSentences, totalLetter
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (418).txt,68,3,465
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (258).txt,399,12,2440
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (481).txt,106,4,651
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (732).txt,79,4,459
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (521).txt,466,18,3099
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (328).txt,94,4,574
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (813).txt,92,6,605
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (234).txt,258,8,1929
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (384).txt,785,37,4574
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (619).txt,325,12,2133
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (644).txt,220,12,1459
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (617).txt,200,8,1352
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (666).txt,337,15,2049
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (123).txt,686,42,3911
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (593).txt,545,30,3224
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (161).txt,451,26,2676
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (537).txt,139,10,894
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (696).txt,80,6,581
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (681).txt,150,6,928
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (201).txt,118,5,812
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (454).txt,59,2,423
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (429).txt,625,31,4112
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (351).txt,55,3,288
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (808).txt,94,5,733
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (215).txt,363,18,2444
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (186).txt,483,15,3182
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (297).txt,334,17,2081
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (213).txt,145,7,927
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (427).txt,488,26,3231
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (192).txt,687,33,4309
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (462).txt,179,7,1050
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (246).txt,142,6,907
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (133).txt,107,6,657
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (527).txt,130,8,792
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (264).txt,467,24,3074
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (400).txt,200,9,1217
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (430).txt,244,9,1354
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (717).txt,246,11,1539
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (121).txt,573,29,3776
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (825).txt,72,3,495
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (759).txt,438,25,2369
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (295).txt,136,9,824
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (141).txt,603,31,3477
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (251).txt,261,12,1457
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (327).txt,105,5,656
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (142).txt,276,11,1562
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (175).txt,117,4,819
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (787).txt,50,2,376
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (744).txt,89,5,553
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (207).txt,777,41,4938
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (647).txt,270,10,1698
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (747).txt,347,14,2228
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (642).txt,117,5,885
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (474).txt,355,21,2556
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (51).txt,184,11,1068
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (19).txt,353,24,2085
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (124).txt,274,16,1509
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (113).txt,174,14,1066
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (137).txt,175,10,1074
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (68).txt,114,9,638
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (74).txt,130,8,761
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (67).txt,121,7,670
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (4).txt,86,7,525
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (31).txt,163,11,972
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (34).txt,84,7,540
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (144).txt,327,31,1852
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (13).txt,406,23,2387
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (62).txt,149,9,957
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (15).txt,363,25,2293
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (49).txt,159,7,928
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (1).txt,73,6,466
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (105).txt,664,37,3779
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (16).txt,252,16,1320
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (79).txt,423,25,2529
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (114).txt,458,27,2675
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (92).txt,179,12,1153
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (6).txt,213,14,1286
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (37).txt,388,21,2305
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (148).txt,144,11,883
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (50).txt,146,9,877
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (138).txt,220,17,1156
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (54).txt,141,10,930
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (112).txt,127,8,738
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (72).txt,487,28,2649
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (84).txt,671,33,3759
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (119).txt,400,21,2191
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (40).txt,315,23,1742
data/ppVietnamese_by_catalog/Normal/HS_VNE_/HS_VNE_ (43).txt,92,7,572
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (295).txt,315,20,1964
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (343).txt,467,25,2816
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (316).txt,592,52,3729
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (290).txt,761,26,4902
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (7).txt,612,28,3874
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (24).txt,442,28,2589
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (23).txt,447,31,2746
data/ppVietnamese_by_catalog/Normal/MS_VNE_/MS_VNE_ (3).txt,219,20,1430
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (277).txt,187,9,1214
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (134).txt,147,8,936
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (567).txt,243,12,1607
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (755).txt,743,40,4291
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (716).txt,216,11,1408
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (341).txt,378,13,2398
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (769).txt,211,9,1222
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (436).txt,145,6,825
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (259).txt,182,8,1236
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (387).txt,377,30,2332
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (534).txt,121,5,709
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (252).txt,199,9,1183
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (519).txt,239,20,1383
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (119).txt,520,28,3110
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (335).txt,460,18,3033
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (548).txt,83,4,492
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (652).txt,164,5,1037
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (723).txt,99,11,675
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (373).txt,286,18,1698
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (448).txt,209,11,1388
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (145).txt,638,30,4128
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (801).txt,175,7,1256
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (687).txt,104,7,702
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (493).txt,200,7,1313
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (396).txt,147,8,866
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (788).txt,127,4,745
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (169).txt,710,44,4272
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (170).txt,174,9,1134
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (523).txt,289,15,2031
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (176).txt,451,13,2639
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (535).txt,634,34,3927
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (210).txt,248,11,1562
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (526).txt,231,14,1562
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (337).txt,122,6,686
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (663).txt,180,8,1152
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (260).txt,166,9,1135
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (622).txt,236,10,1402
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (253).txt,141,7,842
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (803).txt,143,6,993
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (718).txt,1116,57,6413
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (810).txt,94,2,702
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (751).txt,101,6,712
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (294).txt,63,4,395
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (574).txt,90,4,618
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (476).txt,165,7,1018
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (383).txt,1257,84,7297
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (512).txt,217,4,1345
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (118).txt,447,23,2979
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (572).txt,174,8,1185
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (244).txt,292,11,1746
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (399).txt,67,3,400
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (805).txt,105,7,635
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (223).txt,193,6,1246
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (281).txt,249,6,1595
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (515).txt,139,5,920
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (688).txt,139,8,824
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (410).txt,90,4,702
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (761).txt,142,6,933
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (773).txt,383,14,2346
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (514).txt,240,8,1482
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (374).txt,212,15,1289
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (325).txt,905,45,5467
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (407).txt,294,14,1978
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (305).txt,564,28,3671
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (814).txt,178,5,1194
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (214).txt,183,7,1239
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (800).txt,461,26,3130
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (339).txt,129,7,920
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (667).txt,132,6,878
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (613).txt,326,12,2014
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (288).txt,334,15,1971
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (303).txt,347,25,2207
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (329).txt,513,29,3055
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (625).txt,654,27,3914
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (632).txt,174,6,967
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (446).txt,226,12,1494
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (461).txt,152,8,1030
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (431).txt,615,31,3926
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (821).txt,191,10,1168
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (531).txt,191,9,1096
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (398).txt,131,3,843
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (571).txt,74,4,581
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (271).txt,132,5,780
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (678).txt,176,7,1135
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (756).txt,242,7,1414
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (226).txt,93,3,619
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (586).txt,170,5,1094
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (150).txt,502,34,2935
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (728).txt,751,40,4278
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (752).txt,163,7,940
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (568).txt,120,6,791
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (775).txt,128,8,783
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (488).txt,233,8,1382
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (466).txt,165,7,1025
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (152).txt,168,9,1078
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (240).txt,112,5,763
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (722).txt,157,5,1063
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (216).txt,155,6,1068
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (721).txt,489,35,2823
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (307).txt,496,20,3265
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (661).txt,415,15,2595
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (381).txt,528,42,2742
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (714).txt,183,9,1149
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (155).txt,247,9,1614
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (700).txt,74,4,553
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (401).txt,326,12,1856
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (204).txt,203,8,1194
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (675).txt,134,40,936
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (453).txt,241,8,1587
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (626).txt,116,6,663
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (432).txt,415,21,2349
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (158).txt,224,9,1477
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (217).txt,171,5,1188
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (140).txt,272,13,1756
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (767).txt,202,7,1212
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (376).txt,216,8,1412
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (208).txt,481,24,2934
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (368).txt,575,27,3464
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (517).txt,232,13,1574
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (456).txt,151,9,958
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (154).txt,227,12,1464
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (369).txt,236,10,1683
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (668).txt,626,28,4094
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (347).txt,564,36,3366
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (740).txt,145,7,947
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (364).txt,148,5,1190
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (408).txt,268,11,1512
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (402).txt,125,6,760
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (354).txt,101,6,635
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (205).txt,89,4,598
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (166).txt,760,33,4163
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (162).txt,621,32,3666
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (435).txt,315,12,1788
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (144).txt,701,32,4459
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (689).txt,106,5,699
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (824).txt,344,16,2012
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (701).txt,356,12,2147
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (357).txt,106,4,696
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (560).txt,723,36,4274
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (130).txt,99,5,639
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (348).txt,155,7,894
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (772).txt,289,15,1778
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (298).txt,128,4,815
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (570).txt,247,9,1524
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (313).txt,161,6,932
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (460).txt,102,5,598
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (325).txt,146,6,994
data/ppVietnamese_by_catalog/Normal/GT_NLD_/GT_NLD_ (291).txt,509,27,3420
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (639).txt,625,30,3771
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (426).txt,153,7,1109
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (318).txt,81,3,551
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (324).txt,144,6,908
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (730).txt,92,4,692
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (269).txt,138,6,759
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (242).txt,299,11,1967
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (600).txt,203,7,1070
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (592).txt,227,5,1274
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (691).txt,115,4,782
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (247).txt,91,4,673
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (541).txt,57,5,309
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (621).txt,249,10,1557
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (366).txt,145,7,854
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (245).txt,223,9,1520
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (768).txt,136,6,930
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (386).txt,418,23,2517
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (733).txt,408,19,2682
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (184).txt,324,13,1824
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (389).txt,611,56,3786
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (671).txt,123,6,912
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (163).txt,171,9,1095
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (598).txt,299,12,1899
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (532).txt,250,15,1643
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (725).txt,66,4,440
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (645).txt,164,6,957
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (293).txt,129,10,770
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (206).txt,191,6,1250
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (749).txt,99,5,601
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (254).txt,74,5,508
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (580).txt,196,8,1288
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (823).txt,704,43,4485
data/ppVietnamese_by_catalog/Normal/GTTH_TT_/GTTH_TT_ (256).txt,107,5,709
